,actionDetails_generationTime,actionDetails_icon,actionDetails_pageId,actionDetails_pageIdAction,actionDetails_pageTitle,actionDetails_serverTimePretty,actionDetails_siteSearchKeyword,actionDetails_timeSpent,actionDetails_timeSpentPretty,actionDetails_timestamp,actionDetails_type,actionDetails_url,actions,browser,browserCode,browserFamily,browserFamilyDescription,browserIcon,browserName,browserVersion,city,continent,continentCode,country,countryCode,countryFlag,daysSinceFirstVisit,daysSinceLastEcommerceOrder,daysSinceLastVisit,deviceBrand,deviceModel,deviceType,deviceTypeIcon,events,firstActionTimestamp,goalConversions,idSite,idVisit,language,languageCode,lastActionDateTime,lastActionTimestamp,latitude,location,longitude,operatingSystem,operatingSystemCode,operatingSystemIcon,operatingSystemName,operatingSystemVersion,plugins,pluginsIcons,pluginsIcons_pluginIcon,pluginsIcons_pluginName,referrerKeyword,referrerKeywordPosition,referrerName,referrerSearchEngineIcon,referrerSearchEngineUrl,referrerType,referrerTypeName,referrerUrl,region,regionCode,resolution,searches,serverDate,serverDatePretty,serverDatePrettyFirstAction,serverTimePretty,serverTimePrettyFirstAction,serverTimestamp,siteCurrency,siteCurrencySymbol,userId,visitConverted,visitConvertedIcon,visitCount,visitDuration,visitDurationPretty,visitEcommerceStatus,visitEcommerceStatusIcon,visitIp,visitLocalHour,visitLocalTime,visitServerHour,visitorId,visitorType,visitorTypeIcon,City,Country,Domain,Isp,Latitude,Longitude,ip
914,0.8s,,3001210,769,Sure Fit - Authentic Denim One Piece Slipcovers,"Dec 9, 2015 9:50:29 AM",,27,27s,1449654629,action,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-one-piece/authentic-denim-one-piece-covers.cfm,5,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,East Aurora,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672629,0,3,536949,Language code en-us,en-us,2015-12-09 14:55:33,1449672933,42.768002,"East Aurora, New York, United States",-78.580002,Windows 8.1,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,8.1,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:33 AM,9:50:29 AM,1449672933,USD,$,,0,,1,305,5 min 5s,none,,69.204.75.54,9,09:50:26,14,d218d6f361990e87,new,,Holland,United States,twcable.com,Time Warner Cable Internet LLC,42.641170501708984,-78.54168701171875,69.204.75.54
915,0.61s,,3001226,13,Sure Fit - Category,"Dec 9, 2015 9:50:56 AM",,28,28s,1449654656,action,http://www.surefit.net/category/?c=slipcovers&p=1&furniture_type=Sofa&rank=-units_sold&sale=0,5,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,East Aurora,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672629,0,3,536949,Language code en-us,en-us,2015-12-09 14:55:33,1449672933,42.768002,"East Aurora, New York, United States",-78.580002,Windows 8.1,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,8.1,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:33 AM,9:50:29 AM,1449672933,USD,$,,0,,1,305,5 min 5s,none,,69.204.75.54,9,09:50:26,14,d218d6f361990e87,new,,Holland,United States,twcable.com,Time Warner Cable Internet LLC,42.641170501708984,-78.54168701171875,69.204.75.54
916,0.61s,,3001226,13,Sure Fit - Category,"Dec 9, 2015 9:50:56 AM",,28,28s,1449654656,action,http://www.surefit.net/category/?c=slipcovers&p=1&furniture_type=Sofa&rank=-units_sold&sale=0,5,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,East Aurora,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672629,0,3,536949,Language code en-us,en-us,2015-12-09 14:55:33,1449672933,42.768002,"East Aurora, New York, United States",-78.580002,Windows 8.1,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,8.1,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:33 AM,9:50:29 AM,1449672933,USD,$,,0,,1,305,5 min 5s,none,,69.204.75.54,9,09:50:26,14,d218d6f361990e87,new,,Holland,United States,twcable.com,Time Warner Cable Internet LLC,42.641170501708984,-78.54168701171875,69.204.75.54
917,0.57s,,3001240,909,Sure Fit - Heavyweight Cotton Duck One Piece T-cushion Slipcovers,"Dec 9, 2015 9:51:24 AM",,39,39s,1449654684,action,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-one-piece-t-cushions/sailcloth-t-cush.cfm?sku=45588,5,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,East Aurora,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672629,0,3,536949,Language code en-us,en-us,2015-12-09 14:55:33,1449672933,42.768002,"East Aurora, New York, United States",-78.580002,Windows 8.1,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,8.1,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:33 AM,9:50:29 AM,1449672933,USD,$,,0,,1,305,5 min 5s,none,,69.204.75.54,9,09:50:26,14,d218d6f361990e87,new,,Holland,United States,twcable.com,Time Warner Cable Internet LLC,42.641170501708984,-78.54168701171875,69.204.75.54
918,0.57s,,3001240,909,Sure Fit - Heavyweight Cotton Duck One Piece T-cushion Slipcovers,"Dec 9, 2015 9:51:24 AM",,39,39s,1449654684,action,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-one-piece-t-cushions/sailcloth-t-cush.cfm?sku=45588,5,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,East Aurora,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672629,0,3,536949,Language code en-us,en-us,2015-12-09 14:55:33,1449672933,42.768002,"East Aurora, New York, United States",-78.580002,Windows 8.1,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,8.1,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:33 AM,9:50:29 AM,1449672933,USD,$,,0,,1,305,5 min 5s,none,,69.204.75.54,9,09:50:26,14,d218d6f361990e87,new,,Holland,United States,twcable.com,Time Warner Cable Internet LLC,42.641170501708984,-78.54168701171875,69.204.75.54
919,0.31s,,3001278,8,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:52:03 AM",,210,3 min 30s,1449654723,action,http://www.surefit.net/shop/order/cart/,5,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,East Aurora,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672629,0,3,536949,Language code en-us,en-us,2015-12-09 14:55:33,1449672933,42.768002,"East Aurora, New York, United States",-78.580002,Windows 8.1,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,8.1,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:33 AM,9:50:29 AM,1449672933,USD,$,,0,,1,305,5 min 5s,none,,69.204.75.54,9,09:50:26,14,d218d6f361990e87,new,,Holland,United States,twcable.com,Time Warner Cable Internet LLC,42.641170501708984,-78.54168701171875,69.204.75.54
920,0.31s,,3001278,8,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:52:03 AM",,210,3 min 30s,1449654723,action,http://www.surefit.net/shop/order/cart/,5,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,East Aurora,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672629,0,3,536949,Language code en-us,en-us,2015-12-09 14:55:33,1449672933,42.768002,"East Aurora, New York, United States",-78.580002,Windows 8.1,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,8.1,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:33 AM,9:50:29 AM,1449672933,USD,$,,0,,1,305,5 min 5s,none,,69.204.75.54,9,09:50:26,14,d218d6f361990e87,new,,Holland,United States,twcable.com,Time Warner Cable Internet LLC,42.641170501708984,-78.54168701171875,69.204.75.54
921,0.29s,,3001432,576,Sure Fit - Category,"Dec 9, 2015 9:55:33 AM",,,,1449654933,action,http://www.surefit.net/category/index.cfm,5,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,East Aurora,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672629,0,3,536949,Language code en-us,en-us,2015-12-09 14:55:33,1449672933,42.768002,"East Aurora, New York, United States",-78.580002,Windows 8.1,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,8.1,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:33 AM,9:50:29 AM,1449672933,USD,$,,0,,1,305,5 min 5s,none,,69.204.75.54,9,09:50:26,14,d218d6f361990e87,new,,Holland,United States,twcable.com,Time Warner Cable Internet LLC,42.641170501708984,-78.54168701171875,69.204.75.54
922,0.29s,,3001432,576,Sure Fit - Category,"Dec 9, 2015 9:55:33 AM",,,,1449654933,action,http://www.surefit.net/category/index.cfm,5,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,East Aurora,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672629,0,3,536949,Language code en-us,en-us,2015-12-09 14:55:33,1449672933,42.768002,"East Aurora, New York, United States",-78.580002,Windows 8.1,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,8.1,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:33 AM,9:50:29 AM,1449672933,USD,$,,0,,1,305,5 min 5s,none,,69.204.75.54,9,09:50:26,14,d218d6f361990e87,new,,Holland,United States,twcable.com,Time Warner Cable Internet LLC,42.641170501708984,-78.54168701171875,69.204.75.54
923,0.98s,,3000669,267418,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 9:36:19 AM",,30,30s,1449653779,action,http://www.surefit.net/?sfafid=1667&KS=c9df527d-5fad-4c62-b592-6c247732228a,6,Chrome 46.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,46.0,Columbia,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671779,0,3,536838,Language code en-us,en-us,2015-12-09 14:55:30,1449672930,34.087002,"Columbia, South Carolina, United States",-80.929001,Mac 10.7,MAC,plugins/DevicesDetection/images/os/MAC.gif,Mac,10.7,"pdf, flash, java",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,South Carolina,SC,1280x800,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:30 AM,9:36:19 AM,1449672930,USD,$,,0,,1,1152,19 min 12s,none,,99.38.189.79,9,09:36:21,14,465856c6346f210b,new,,Columbia,United States,att.net,AT&T Internet Services,34.000709533691406,-81.0348129272461,99.38.189.79
924,0.98s,,3000669,267418,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 9:36:19 AM",,30,30s,1449653779,action,http://www.surefit.net/?sfafid=1667&KS=c9df527d-5fad-4c62-b592-6c247732228a,6,Chrome 46.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,46.0,Columbia,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671779,0,3,536838,Language code en-us,en-us,2015-12-09 14:55:30,1449672930,34.087002,"Columbia, South Carolina, United States",-80.929001,Mac 10.7,MAC,plugins/DevicesDetection/images/os/MAC.gif,Mac,10.7,"pdf, flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,South Carolina,SC,1280x800,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:30 AM,9:36:19 AM,1449672930,USD,$,,0,,1,1152,19 min 12s,none,,99.38.189.79,9,09:36:21,14,465856c6346f210b,new,,Columbia,United States,att.net,AT&T Internet Services,34.000709533691406,-81.0348129272461,99.38.189.79
925,0.98s,,3000669,267418,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 9:36:19 AM",,30,30s,1449653779,action,http://www.surefit.net/?sfafid=1667&KS=c9df527d-5fad-4c62-b592-6c247732228a,6,Chrome 46.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,46.0,Columbia,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671779,0,3,536838,Language code en-us,en-us,2015-12-09 14:55:30,1449672930,34.087002,"Columbia, South Carolina, United States",-80.929001,Mac 10.7,MAC,plugins/DevicesDetection/images/os/MAC.gif,Mac,10.7,"pdf, flash, java",,plugins/DevicePlugins/images/plugins/java.gif,java,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,South Carolina,SC,1280x800,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:30 AM,9:36:19 AM,1449672930,USD,$,,0,,1,1152,19 min 12s,none,,99.38.189.79,9,09:36:21,14,465856c6346f210b,new,,Columbia,United States,att.net,AT&T Internet Services,34.000709533691406,-81.0348129272461,99.38.189.79
926,0.34s,,3000680,20,Slipcover 101 | Sure Fit Slipcovers,"Dec 9, 2015 9:36:49 AM",,15,15s,1449653809,action,http://www.surefit.net/category/Slipcover101/,6,Chrome 46.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,46.0,Columbia,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671779,0,3,536838,Language code en-us,en-us,2015-12-09 14:55:30,1449672930,34.087002,"Columbia, South Carolina, United States",-80.929001,Mac 10.7,MAC,plugins/DevicesDetection/images/os/MAC.gif,Mac,10.7,"pdf, flash, java",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,South Carolina,SC,1280x800,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:30 AM,9:36:19 AM,1449672930,USD,$,,0,,1,1152,19 min 12s,none,,99.38.189.79,9,09:36:21,14,465856c6346f210b,new,,Columbia,United States,att.net,AT&T Internet Services,34.000709533691406,-81.0348129272461,99.38.189.79
927,0.34s,,3000680,20,Slipcover 101 | Sure Fit Slipcovers,"Dec 9, 2015 9:36:49 AM",,15,15s,1449653809,action,http://www.surefit.net/category/Slipcover101/,6,Chrome 46.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,46.0,Columbia,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671779,0,3,536838,Language code en-us,en-us,2015-12-09 14:55:30,1449672930,34.087002,"Columbia, South Carolina, United States",-80.929001,Mac 10.7,MAC,plugins/DevicesDetection/images/os/MAC.gif,Mac,10.7,"pdf, flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,South Carolina,SC,1280x800,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:30 AM,9:36:19 AM,1449672930,USD,$,,0,,1,1152,19 min 12s,none,,99.38.189.79,9,09:36:21,14,465856c6346f210b,new,,Columbia,United States,att.net,AT&T Internet Services,34.000709533691406,-81.0348129272461,99.38.189.79
928,0.34s,,3000680,20,Slipcover 101 | Sure Fit Slipcovers,"Dec 9, 2015 9:36:49 AM",,15,15s,1449653809,action,http://www.surefit.net/category/Slipcover101/,6,Chrome 46.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,46.0,Columbia,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671779,0,3,536838,Language code en-us,en-us,2015-12-09 14:55:30,1449672930,34.087002,"Columbia, South Carolina, United States",-80.929001,Mac 10.7,MAC,plugins/DevicesDetection/images/os/MAC.gif,Mac,10.7,"pdf, flash, java",,plugins/DevicePlugins/images/plugins/java.gif,java,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,South Carolina,SC,1280x800,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:30 AM,9:36:19 AM,1449672930,USD,$,,0,,1,1152,19 min 12s,none,,99.38.189.79,9,09:36:21,14,465856c6346f210b,new,,Columbia,United States,att.net,AT&T Internet Services,34.000709533691406,-81.0348129272461,99.38.189.79
929,0.005s,,3000689,267418,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 9:37:04 AM",,10,10s,1449653824,action,http://www.surefit.net/?sfafid=1667&KS=c9df527d-5fad-4c62-b592-6c247732228a,6,Chrome 46.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,46.0,Columbia,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671779,0,3,536838,Language code en-us,en-us,2015-12-09 14:55:30,1449672930,34.087002,"Columbia, South Carolina, United States",-80.929001,Mac 10.7,MAC,plugins/DevicesDetection/images/os/MAC.gif,Mac,10.7,"pdf, flash, java",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,South Carolina,SC,1280x800,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:30 AM,9:36:19 AM,1449672930,USD,$,,0,,1,1152,19 min 12s,none,,99.38.189.79,9,09:36:21,14,465856c6346f210b,new,,Columbia,United States,att.net,AT&T Internet Services,34.000709533691406,-81.0348129272461,99.38.189.79
930,0.005s,,3000689,267418,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 9:37:04 AM",,10,10s,1449653824,action,http://www.surefit.net/?sfafid=1667&KS=c9df527d-5fad-4c62-b592-6c247732228a,6,Chrome 46.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,46.0,Columbia,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671779,0,3,536838,Language code en-us,en-us,2015-12-09 14:55:30,1449672930,34.087002,"Columbia, South Carolina, United States",-80.929001,Mac 10.7,MAC,plugins/DevicesDetection/images/os/MAC.gif,Mac,10.7,"pdf, flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,South Carolina,SC,1280x800,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:30 AM,9:36:19 AM,1449672930,USD,$,,0,,1,1152,19 min 12s,none,,99.38.189.79,9,09:36:21,14,465856c6346f210b,new,,Columbia,United States,att.net,AT&T Internet Services,34.000709533691406,-81.0348129272461,99.38.189.79
931,0.005s,,3000689,267418,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 9:37:04 AM",,10,10s,1449653824,action,http://www.surefit.net/?sfafid=1667&KS=c9df527d-5fad-4c62-b592-6c247732228a,6,Chrome 46.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,46.0,Columbia,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671779,0,3,536838,Language code en-us,en-us,2015-12-09 14:55:30,1449672930,34.087002,"Columbia, South Carolina, United States",-80.929001,Mac 10.7,MAC,plugins/DevicesDetection/images/os/MAC.gif,Mac,10.7,"pdf, flash, java",,plugins/DevicePlugins/images/plugins/java.gif,java,Keyword not defined,,Google,plugins/Referrers/images/searchEngines/google.com.png,http://google.com,search,Search Engines,http://piwik.org/faq/general/#faq_144,South Carolina,SC,1280x800,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:55:30 AM,9:36:19 AM,1449672930,USD,$,,0,,1,1152,19 min 12s,none,,99.38.189.79,9,09:36:21,14,465856c6346f210b,new,,Columbia,United States,att.net,AT&T Internet Services,34.000709533691406,-81.0348129272461,99.38.189.79
